accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.87,0.9416058394160584,0.8775510204081632,0.908450704225352,0.1509433962264151,0.1224489795918367,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.88,0.948905109489051,0.8843537414965986,0.9154929577464788,0.1320754716981132,0.1156462585034013,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.25,Clean,0.0001525282859802,50,200,,,,,99
0.91,0.9574468085106383,0.9183673469387756,0.9375,0.1132075471698113,0.0816326530612244,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.895,0.95,0.9047619047619048,0.926829268292683,0.1320754716981132,0.0952380952380952,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.885,0.9492753623188406,0.891156462585034,0.9192982456140352,0.1320754716981132,0.1088435374149659,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.885,0.9558823529411764,0.8843537414965986,0.9187279151943464,0.1132075471698113,0.1156462585034013,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.89,0.9562043795620438,0.891156462585034,0.9225352112676056,0.1132075471698113,0.1088435374149659,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.86,0.9473684210526316,0.8571428571428571,0.9,0.1320754716981132,0.1428571428571428,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.875,0.9420289855072465,0.8843537414965986,0.912280701754386,0.1509433962264151,0.1156462585034013,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.325,1.0,0.0816326530612244,0.1509433962264151,0.0,0.9183673469387756,RF,0.25,Clean,0.0053932154178619,50,200,,,,,99
0.215,0.1428571428571428,0.0136054421768707,0.0248447204968944,0.2264150943396226,0.9863945578231292,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.18,0.1851851851851851,0.0340136054421768,0.057471264367816,0.4150943396226415,0.9659863945578232,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.365,0.65625,0.2857142857142857,0.3981042654028436,0.4150943396226415,0.7142857142857143,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.415,0.6973684210526315,0.3605442176870748,0.4753363228699551,0.4339622641509434,0.6394557823129252,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.215,0.0,0.0,0.0,0.1886792452830188,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.2,0.0,0.0,0.0,0.2452830188679245,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.19,0.0588235294117647,0.0068027210884353,0.0121951219512195,0.3018867924528302,0.9931972789115646,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.19,0.0,0.0,0.0,0.2830188679245283,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.23,0.3870967741935484,0.0816326530612244,0.1348314606741573,0.3584905660377358,0.9183673469387756,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.205,0.25,0.0408163265306122,0.0701754385964912,0.3396226415094339,0.9591836734693876,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.215,0.3529411764705882,0.0816326530612244,0.1325966850828729,0.4150943396226415,0.9183673469387756,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.23,0.3793103448275862,0.0748299319727891,0.125,0.3396226415094339,0.9251700680272108,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.255,0.375,0.0204081632653061,0.0387096774193548,0.0943396226415094,0.979591836734694,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.235,0.0,0.0,0.0,0.1132075471698113,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.935,0.971830985915493,0.9387755102040816,0.9550173010380624,0.0754716981132075,0.0612244897959183,MLP,0.25,Clean,0.0023732554912567,50,200,,,,,99
0.09,0.1929824561403508,0.0748299319727891,0.1078431372549019,0.8679245283018868,0.9251700680272108,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.07,0.1694915254237288,0.0680272108843537,0.0970873786407767,0.9245283018867924,0.9319727891156464,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.115,0.2857142857142857,0.1360544217687075,0.184331797235023,0.9433962264150944,0.8639455782312925,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.125,0.3055555555555556,0.1496598639455782,0.2009132420091324,0.9433962264150944,0.8503401360544217,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.37,0.5929203539823009,0.4557823129251701,0.5153846153846153,0.8679245283018868,0.54421768707483,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.265,0.5,0.3129251700680272,0.3849372384937238,0.8679245283018868,0.6870748299319728,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.07,0.180327868852459,0.0748299319727891,0.1057692307692307,0.9433962264150944,0.9251700680272108,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.055,0.1379310344827586,0.0544217687074829,0.0780487804878048,0.9433962264150944,0.9455782312925172,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.035,0.074074074074074,0.0272108843537414,0.0398009950248756,0.9433962264150944,0.9727891156462584,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.035,0.074074074074074,0.0272108843537414,0.0398009950248756,0.9433962264150944,0.9727891156462584,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.025,0.0714285714285714,0.0272108843537414,0.0394088669950738,0.981132075471698,0.9727891156462584,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.025,0.0714285714285714,0.0272108843537414,0.0394088669950738,0.981132075471698,0.9727891156462584,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.685,0.7441860465116279,0.8707482993197279,0.8025078369905956,0.8301886792452831,0.1292517006802721,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.66,0.7393939393939394,0.8299319727891157,0.782051282051282,0.8113207547169812,0.1700680272108843,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.915,0.9513888888888888,0.9319727891156464,0.9415807560137456,0.1320754716981132,0.0680272108843537,LR,0.5,Clean,0.0001533651351928,50,200,,,,,99
0.86,0.9473684210526316,0.8571428571428571,0.9,0.1320754716981132,0.1428571428571428,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.835,0.9384615384615383,0.8299319727891157,0.8808664259927798,0.1509433962264151,0.1700680272108843,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.78,0.9256198347107438,0.7619047619047619,0.835820895522388,0.1698113207547169,0.238095238095238,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.75,0.9145299145299144,0.7278911564625851,0.8106060606060606,0.1886792452830188,0.272108843537415,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.9,0.9379310344827586,0.9251700680272108,0.9315068493150684,0.1698113207547169,0.0748299319727891,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.9,0.944055944055944,0.9183673469387756,0.9310344827586208,0.1509433962264151,0.0816326530612244,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.885,0.9428571428571428,0.8979591836734694,0.9198606271777005,0.1509433962264151,0.1020408163265306,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.875,0.9420289855072465,0.8843537414965986,0.912280701754386,0.1509433962264151,0.1156462585034013,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.865,0.9347826086956522,0.8775510204081632,0.9052631578947368,0.1698113207547169,0.1224489795918367,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.87,0.9481481481481482,0.8707482993197279,0.9078014184397164,0.1320754716981132,0.1292517006802721,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.5,Clean,0.0001541221141815,50,200,,,,,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.82,0.944,0.8027210884353742,0.8676470588235294,0.1320754716981132,0.1972789115646258,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.815,0.9365079365079364,0.8027210884353742,0.8644688644688645,0.1509433962264151,0.1972789115646258,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.91,0.9448275862068966,0.9319727891156464,0.9383561643835616,0.1509433962264151,0.0680272108843537,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.905,0.9444444444444444,0.9251700680272108,0.9347079037800688,0.1509433962264151,0.0748299319727891,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.885,0.9428571428571428,0.8979591836734694,0.9198606271777005,0.1509433962264151,0.1020408163265306,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.885,0.9492753623188406,0.891156462585034,0.9192982456140352,0.1320754716981132,0.1088435374149659,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.87,0.9481481481481482,0.8707482993197279,0.9078014184397164,0.1320754716981132,0.1292517006802721,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.88,0.9424460431654677,0.891156462585034,0.916083916083916,0.1509433962264151,0.1088435374149659,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.855,0.946969696969697,0.8503401360544217,0.8960573476702509,0.1320754716981132,0.1496598639455782,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.87,0.9416058394160584,0.8775510204081632,0.908450704225352,0.1509433962264151,0.1224489795918367,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.915,0.9577464788732394,0.9251700680272108,0.9411764705882352,0.1132075471698113,0.0748299319727891,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.91,0.951048951048951,0.9251700680272108,0.9379310344827586,0.1320754716981132,0.0748299319727891,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.28,1.0,0.0204081632653061,0.04,0.0,0.979591836734694,RF,0.5,Clean,0.0053662848472595,50,200,,,,,99
0.23,0.0,0.0,0.0,0.1320754716981132,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.215,0.1875,0.0204081632653061,0.0368098159509202,0.2452830188679245,0.979591836734694,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.185,0.2142857142857142,0.0408163265306122,0.0685714285714285,0.4150943396226415,0.9591836734693876,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.235,0.4210526315789473,0.1088435374149659,0.1729729729729729,0.4150943396226415,0.891156462585034,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.225,0.0,0.0,0.0,0.1509433962264151,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.225,0.0,0.0,0.0,0.1509433962264151,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.2,0.0666666666666666,0.0068027210884353,0.0123456790123456,0.2641509433962264,0.9931972789115646,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.195,0.0,0.0,0.0,0.2641509433962264,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.195,0.0,0.0,0.0,0.2641509433962264,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.215,0.2222222222222222,0.0272108843537414,0.0484848484848484,0.2641509433962264,0.9727891156462584,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.195,0.1818181818181818,0.0272108843537414,0.0473372781065088,0.3396226415094339,0.9727891156462584,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.21,0.2608695652173913,0.0408163265306122,0.0705882352941176,0.320754716981132,0.9591836734693876,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.25,0.3333333333333333,0.0204081632653061,0.0384615384615384,0.1132075471698113,0.979591836734694,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.255,0.3333333333333333,0.0136054421768707,0.0261437908496732,0.0754716981132075,0.9863945578231292,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.815,0.8125,0.9727891156462584,0.8854489164086687,0.6226415094339622,0.0272108843537414,MLP,0.5,Clean,0.0024476885795593,50,200,,,,,99
0.47,0.6541353383458647,0.5918367346938775,0.6214285714285714,0.8679245283018868,0.4081632653061224,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.09,0.2131147540983606,0.0884353741496598,0.125,0.9056603773584906,0.91156462585034,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.11,0.2816901408450704,0.1360544217687075,0.1834862385321101,0.9622641509433962,0.8639455782312925,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.12,0.3013698630136986,0.1496598639455782,0.2,0.9622641509433962,0.8503401360544217,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.5,0.6643356643356644,0.6462585034013606,0.6551724137931034,0.9056603773584906,0.3537414965986394,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.52,0.6783216783216783,0.6598639455782312,0.6689655172413793,0.8679245283018868,0.3401360544217687,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.365,0.5833333333333334,0.4761904761904761,0.5243445692883895,0.9433962264150944,0.5238095238095238,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.43,0.6222222222222222,0.5714285714285714,0.5957446808510638,0.9622641509433962,0.4285714285714285,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.16,0.3670886075949367,0.1972789115646258,0.2566371681415929,0.9433962264150944,0.8027210884353742,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.155,0.358974358974359,0.1904761904761904,0.2488888888888888,0.9433962264150944,0.8095238095238095,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.065,0.1875,0.0816326530612244,0.1137440758293838,0.981132075471698,0.9183673469387756,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.025,0.0714285714285714,0.0272108843537414,0.0394088669950738,0.981132075471698,0.9727891156462584,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.725,0.7527472527472527,0.9319727891156464,0.8328267477203647,0.8490566037735849,0.0680272108843537,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.665,0.7272727272727273,0.8707482993197279,0.7925696594427245,0.9056603773584906,0.1292517006802721,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
